default,campaign,y,was_contacted_before,had_previous_contact,log_age,balance_shift,log_emp_var_rate,log_cons_price_idx,log_cons_conf_idx,log_euribor3m,log_nr_employed,interaction_term,contact_ratio,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_rare,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,marital_unknown,education_illiterate,education_professional.course,education_rare,education_university.degree,housing_unknown,housing_yes,loan_unknown,loan_yes,contact_telephone,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_nonexistent,poutcome_success,age_group_31-40,age_group_41-50,age_group_51-60,age_group_60+
1,1,0,0,0,3.8918202981106265,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.295836866004329,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.4657359027997265,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.6109179126442243,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,2,0,0,0,3.8501476017100584,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.9318256327243257,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.828641396489095,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.828641396489095,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,1,0,0,0,3.5263605246161616,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.4011973816621555,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,2,0,0,0,3.6375861597263857,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.295836866004329,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,1,0,0,0,4.060443010546419,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,4,0,0,0,3.828641396489095,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.8501476017100584,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,2,0,0,0,3.6888794541139363,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,2,0,0,0,3.6375861597263857,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.8501476017100584,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.7612001156935624,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.258096538021482,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,2,0,0,0,3.828641396489095,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,2,0,0,0,3.713572066704308,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,3,0,0,0,3.6888794541139363,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.912023005428146,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,2,0,0,0,3.9512437185814275,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,2,0,0,0,3.784189633918261,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.58351893845611,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,2,0,0,0,3.8501476017100584,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.4965075614664802,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,7,0,0,0,3.4339872044851463,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.4011973816621555,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,2,0,0,0,3.7376696182833684,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,2,0,0,0,3.6375861597263857,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,1,0,0,0,3.2188758248682006,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,1,0,0,0,3.6635616461296463,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,1,0,0,0,3.332204510175204,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.58351893845611,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,5,0,0,0,3.367295829986474,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.4657359027997265,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.332204510175204,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,3,0,0,0,3.6375861597263857,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,2,0,0,0,3.5263605246161616,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.784189633918261,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,1,0,0,0,3.8066624897703196,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,2,0,0,0,3.784189633918261,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,4,0,0,0,3.4011973816621555,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,2,0,0,0,3.6375861597263857,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,4.110873864173311,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,2,0,0,0,3.6375861597263857,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,2,0,0,0,3.9512437185814275,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,0,3.5553480614894135,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.4339872044851463,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.6109179126442243,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,2,0,0,0,3.6109179126442243,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.5553480614894135,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,15,0,0,0,3.6375861597263857,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,2,0,0,0,3.6635616461296463,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,4.02535169073515,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,0,3.912023005428146,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,3,1,0,0,3.871201010907891,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,4,0,0,0,3.4657359027997265,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,4.04305126783455,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,0,3.58351893845611,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,1,0,0,0,3.5553480614894135,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,1,0,0,0,3.4011973816621555,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,1,0,0,0,4.060443010546419,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,0,3.8918202981106265,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.9889840465642745,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,0,3.6375861597263857,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.4339872044851463,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.871201010907891,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.295836866004329,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.5263605246161616,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,1,0,0,0,3.784189633918261,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.4011973816621555,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.1354942159291497,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,5,0,0,0,3.9512437185814275,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,2,0,0,0,3.828641396489095,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,2,0,0,0,3.4011973816621555,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.4657359027997265,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,3,0,0,0,3.871201010907891,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,2,0,0,0,3.8918202981106265,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,2,0,0,0,3.6635616461296463,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,2,0,0,0,3.9318256327243257,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,0,0,0,3.4657359027997265,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,4,0,0,0,3.332204510175204,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,2,0,0,0,3.6888794541139363,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,0,3.58351893845611,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,1,0,0,0,3.367295829986474,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.5553480614894135,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,3,0,0,0,3.4339872044851463,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,0,3.6635616461296463,5.5,1.8718021769015913,4.55381373171126,,1.7676375271076452,8.554874258383926,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
