datetime,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,count,year,month,hour,weekday,windspeed_mapped,humidity_mapped,log_count
2011-05-06 08:00:00,0,1,1,17.22,77,16.9979,35,415,450,2011,5,8,4,17.835082205438066,76.74455040871935,6.111467339502679
2011-05-06 09:00:00,0,1,1,18.86,67,19.0012,27,161,188,2011,5,9,4,17.835082205438066,67.82054533925174,5.241747015059643
2011-05-06 10:00:00,0,1,2,22.14,49,22.0028,30,97,127,2011,5,10,4,17.835082205438066,49.54785478547855,4.852030263919617
2011-05-06 11:00:00,0,1,2,22.14,49,22.0028,42,123,165,2011,5,11,4,17.835082205438066,49.54785478547855,5.111987788356544
2011-05-06 12:00:00,0,1,1,22.96,49,23.9994,48,198,246,2011,5,12,4,26.802802908277403,49.54785478547855,5.5093883366279774
2011-05-06 13:00:00,0,1,1,23.78,40,22.0028,71,182,253,2011,5,13,4,17.835082205438066,40.21339220014717,5.537334267018537
2011-05-06 14:00:00,0,1,1,24.6,40,30.0026,86,127,213,2011,5,14,4,26.802802908277403,40.21339220014717,5.365976015021851
2011-05-06 15:00:00,0,1,1,24.6,38,26.0027,89,171,260,2011,5,15,4,26.802802908277403,40.21339220014717,5.564520407322694
2011-05-06 16:00:00,0,1,1,24.6,40,16.9979,82,262,344,2011,5,16,4,17.835082205438066,40.21339220014717,5.84354441703136
2011-05-06 17:00:00,0,1,1,23.78,40,23.9994,83,470,553,2011,5,17,4,26.802802908277403,40.21339220014717,6.317164686747284
2011-05-06 18:00:00,0,1,3,22.14,52,23.9994,85,385,470,2011,5,18,4,26.802802908277403,49.54785478547855,6.154858094016418
2011-05-06 19:00:00,0,1,3,22.14,52,23.9994,39,253,292,2011,5,19,4,26.802802908277403,49.54785478547855,5.680172609017068
2011-05-06 20:00:00,0,1,1,21.32,48,7.0015,29,161,190,2011,5,20,4,9.311776703768796,49.54785478547855,5.25227342804663
2011-05-06 21:00:00,0,1,1,19.68,67,8.9981,22,130,152,2011,5,21,4,9.311776703768796,67.82054533925174,5.030437921392435
2011-05-06 22:00:00,0,1,1,18.86,72,15.0013,46,105,151,2011,5,22,4,17.835082205438066,67.82054533925174,5.0238805208462765
2011-05-06 23:00:00,0,1,1,18.04,82,8.9981,27,93,120,2011,5,23,4,9.311776703768796,85.71576763485477,4.795790545596741
2011-05-07 00:00:00,0,0,1,17.22,82,8.9981,10,76,86,2011,5,0,5,9.311776703768796,85.71576763485477,4.465908118654584
2011-05-07 01:00:00,0,0,1,17.22,82,7.0015,8,50,58,2011,5,1,5,9.311776703768796,85.71576763485477,4.07753744390572
2011-05-07 02:00:00,0,0,1,17.22,82,6.0032,5,47,52,2011,5,2,5,9.311776703768796,85.71576763485477,3.970291913552122
2011-05-07 03:00:00,0,0,1,17.22,77,6.0032,9,9,18,2011,5,3,5,9.311776703768796,76.74455040871935,2.9444389791664403
2011-05-07 04:00:00,0,0,1,16.4,82,7.0015,1,4,5,2011,5,4,5,9.311776703768796,85.71576763485477,1.791759469228055
2011-05-07 05:00:00,0,0,1,18.86,59,8.9981,4,3,7,2011,5,5,5,9.311776703768796,58.7593984962406,2.0794415416798357
2011-05-07 06:00:00,0,0,1,17.22,77,6.0032,1,12,13,2011,5,6,5,9.311776703768796,76.74455040871935,2.6390573296152584
2011-05-07 07:00:00,0,0,1,19.68,59,0.0,8,32,40,2011,5,7,5,0.0,58.7593984962406,3.713572066704308
2011-05-07 08:00:00,0,0,1,21.32,52,12.998,19,96,115,2011,5,8,5,9.311776703768796,49.54785478547855,4.7535901911063645
2011-05-07 09:00:00,0,0,1,22.14,49,19.0012,54,164,218,2011,5,9,5,17.835082205438066,49.54785478547855,5.389071729816501
2011-05-07 10:00:00,0,0,1,22.96,49,19.9995,90,208,298,2011,5,10,5,17.835082205438066,49.54785478547855,5.700443573390687
2011-05-07 11:00:00,0,0,1,22.96,43,0.0,132,215,347,2011,5,11,5,0.0,40.21339220014717,5.8522024797744745
2011-05-07 12:00:00,0,0,1,24.6,40,12.998,129,244,373,2011,5,12,5,9.311776703768796,40.21339220014717,5.924255797414532
2011-05-07 13:00:00,0,0,1,24.6,35,19.0012,196,240,436,2011,5,13,5,17.835082205438066,31.60029282576867,6.07993319509559
2011-05-07 14:00:00,0,0,3,24.6,35,11.0014,143,235,378,2011,5,14,5,9.311776703768796,31.60029282576867,5.937536205082426
2011-05-07 15:00:00,0,0,1,24.6,38,16.9979,148,230,378,2011,5,15,5,17.835082205438066,40.21339220014717,5.937536205082426
2011-05-07 16:00:00,0,0,1,24.6,38,12.998,119,223,342,2011,5,16,5,9.311776703768796,40.21339220014717,5.8377304471659395
2011-05-07 17:00:00,0,0,1,23.78,40,15.0013,138,216,354,2011,5,17,5,17.835082205438066,40.21339220014717,5.872117789475416
2011-05-07 18:00:00,0,0,1,23.78,37,11.0014,114,175,289,2011,5,18,5,9.311776703768796,40.21339220014717,5.66988092298052
2011-05-07 19:00:00,0,0,1,22.96,43,12.998,88,179,267,2011,5,19,5,9.311776703768796,40.21339220014717,5.5909869805108565
2011-05-07 20:00:00,0,0,1,22.96,43,8.9981,82,137,219,2011,5,20,5,9.311776703768796,40.21339220014717,5.393627546352362
2011-05-07 21:00:00,0,0,1,22.14,49,15.0013,58,124,182,2011,5,21,5,17.835082205438066,49.54785478547855,5.209486152841421
2011-05-07 22:00:00,0,0,1,22.14,49,12.998,26,94,120,2011,5,22,5,9.311776703768796,49.54785478547855,4.795790545596741
2011-05-07 23:00:00,0,0,1,20.5,59,7.0015,30,89,119,2011,5,23,5,9.311776703768796,58.7593984962406,4.787491742782046
2011-05-08 00:00:00,0,0,2,20.5,59,7.0015,22,78,100,2011,5,0,6,9.311776703768796,58.7593984962406,4.61512051684126
2011-05-08 01:00:00,0,0,2,21.32,55,0.0,8,56,64,2011,5,1,6,0.0,58.7593984962406,4.174387269895637
2011-05-08 02:00:00,0,0,1,19.68,63,0.0,17,42,59,2011,5,2,6,0.0,58.7593984962406,4.0943445622221
2011-05-08 03:00:00,0,0,1,18.86,72,6.0032,10,21,31,2011,5,3,6,9.311776703768796,67.82054533925174,3.4657359027997265
2011-05-08 04:00:00,0,0,1,17.22,82,0.0,2,8,10,2011,5,4,6,0.0,85.71576763485477,2.3978952727983707
2011-05-08 05:00:00,0,0,2,18.04,77,0.0,0,5,5,2011,5,5,6,0.0,76.74455040871935,1.791759469228055
2011-05-08 06:00:00,0,0,2,18.04,82,0.0,2,4,6,2011,5,6,6,0.0,85.71576763485477,1.9459101490553132
2011-05-08 07:00:00,0,0,2,18.86,82,0.0,8,15,23,2011,5,7,6,0.0,85.71576763485477,3.1780538303479458
2011-05-08 08:00:00,0,0,1,21.32,63,8.9981,28,58,86,2011,5,8,6,9.311776703768796,58.7593984962406,4.465908118654584
2011-05-08 09:00:00,0,0,1,22.96,52,15.0013,48,112,160,2011,5,9,6,17.835082205438066,49.54785478547855,5.081404364984463
2011-05-08 10:00:00,0,0,1,23.78,49,8.9981,91,153,244,2011,5,10,6,9.311776703768796,49.54785478547855,5.501258210544727
2011-05-08 11:00:00,0,0,1,23.78,49,6.0032,142,198,340,2011,5,11,6,9.311776703768796,49.54785478547855,5.831882477283517
2011-05-08 12:00:00,0,0,1,24.6,46,6.0032,139,243,382,2011,5,12,6,9.311776703768796,49.54785478547855,5.948034989180646
2011-05-08 13:00:00,0,0,1,24.6,49,8.9981,166,224,390,2011,5,13,6,9.311776703768796,49.54785478547855,5.968707559985366
2011-05-08 14:00:00,0,0,1,24.6,49,0.0,126,240,366,2011,5,14,6,0.0,49.54785478547855,5.905361848054571
2011-05-08 15:00:00,0,0,1,24.6,49,0.0,128,230,358,2011,5,15,6,0.0,49.54785478547855,5.883322388488279
2011-05-08 16:00:00,0,0,1,24.6,46,7.0015,122,263,385,2011,5,16,6,9.311776703768796,49.54785478547855,5.955837369464831
2011-05-08 17:00:00,0,0,3,23.78,49,19.0012,106,245,351,2011,5,17,6,17.835082205438066,49.54785478547855,5.863631175598097
2011-05-08 18:00:00,0,0,1,23.78,49,0.0,63,205,268,2011,5,18,6,0.0,49.54785478547855,5.594711379601839
2011-05-08 19:00:00,0,0,1,22.96,64,0.0,61,178,239,2011,5,19,6,0.0,67.82054533925174,5.480638923341991
2011-05-08 20:00:00,0,0,1,21.32,77,8.9981,42,132,174,2011,5,20,6,9.311776703768796,76.74455040871935,5.1647859739235145
2011-05-08 21:00:00,0,0,1,21.32,77,6.0032,32,95,127,2011,5,21,6,9.311776703768796,76.74455040871935,4.852030263919617
2011-05-08 22:00:00,0,0,1,20.5,88,6.0032,29,86,115,2011,5,22,6,9.311776703768796,85.71576763485477,4.7535901911063645
2011-05-08 23:00:00,0,0,1,18.86,88,6.0032,9,41,50,2011,5,23,6,9.311776703768796,85.71576763485477,3.9318256327243257
2011-05-09 00:00:00,0,1,1,18.86,82,6.0032,31,22,53,2011,5,0,0,9.311776703768796,85.71576763485477,3.9889840465642745
2011-05-09 01:00:00,0,1,1,18.04,88,0.0,25,8,33,2011,5,1,0,0.0,85.71576763485477,3.5263605246161616
2011-05-09 02:00:00,0,1,1,18.04,94,0.0,6,2,8,2011,5,2,0,0.0,94.99853372434018,2.1972245773362196
2011-05-09 03:00:00,0,1,1,18.86,82,6.0032,0,7,7,2011,5,3,0,9.311776703768796,85.71576763485477,2.0794415416798357
2011-05-09 04:00:00,0,1,1,17.22,82,11.0014,0,4,4,2011,5,4,0,9.311776703768796,85.71576763485477,1.6094379124341003
2011-05-09 05:00:00,0,1,1,17.22,77,11.0014,0,23,23,2011,5,5,0,9.311776703768796,76.74455040871935,3.1780538303479458
2011-05-09 06:00:00,0,1,1,18.04,72,16.9979,2,87,89,2011,5,6,0,17.835082205438066,67.82054533925174,4.499809670330265
2011-05-09 07:00:00,0,1,1,19.68,63,16.9979,16,221,237,2011,5,7,0,17.835082205438066,58.7593984962406,5.472270673671475
2011-05-09 08:00:00,0,1,1,21.32,55,15.0013,23,351,374,2011,5,8,0,17.835082205438066,58.7593984962406,5.926926025970411
2011-05-09 09:00:00,0,1,1,22.14,56,11.0014,36,142,178,2011,5,9,0,9.311776703768796,58.7593984962406,5.187385805840755
2011-05-09 10:00:00,0,1,1,22.96,52,12.998,24,95,119,2011,5,10,0,9.311776703768796,49.54785478547855,4.787491742782046
2011-05-09 11:00:00,0,1,1,24.6,46,15.0013,26,99,125,2011,5,11,0,17.835082205438066,49.54785478547855,4.836281906951478
2011-05-09 12:00:00,0,1,1,24.6,43,12.998,35,160,195,2011,5,12,0,9.311776703768796,40.21339220014717,5.278114659230517
2011-05-09 13:00:00,0,1,1,25.42,38,19.0012,36,138,174,2011,5,13,0,17.835082205438066,40.21339220014717,5.1647859739235145
2011-05-09 14:00:00,0,1,1,25.42,41,15.0013,44,118,162,2011,5,14,0,17.835082205438066,40.21339220014717,5.093750200806762
2011-05-09 15:00:00,0,1,1,25.42,41,15.0013,51,148,199,2011,5,15,0,17.835082205438066,40.21339220014717,5.298317366548036
2011-05-09 16:00:00,0,1,1,26.24,38,15.0013,49,255,304,2011,5,16,0,17.835082205438066,40.21339220014717,5.720311776607412
2011-05-09 17:00:00,0,1,1,25.42,38,16.9979,59,539,598,2011,5,17,0,17.835082205438066,40.21339220014717,6.395261598115449
2011-05-09 18:00:00,0,1,1,25.42,38,19.9995,66,458,524,2011,5,18,0,17.835082205438066,40.21339220014717,6.263398262591624
2011-05-09 19:00:00,0,1,1,23.78,43,12.998,45,339,384,2011,5,19,0,9.311776703768796,40.21339220014717,5.953243334287785
2011-05-09 20:00:00,0,1,1,22.14,49,12.998,25,214,239,2011,5,20,0,9.311776703768796,49.54785478547855,5.480638923341991
2011-05-09 21:00:00,0,1,1,21.32,59,8.9981,28,128,156,2011,5,21,0,9.311776703768796,58.7593984962406,5.056245805348308
2011-05-09 22:00:00,0,1,1,21.32,68,6.0032,21,95,116,2011,5,22,0,9.311776703768796,67.82054533925174,4.762173934797756
2011-05-09 23:00:00,0,1,1,20.5,68,6.0032,16,45,61,2011,5,23,0,9.311776703768796,67.82054533925174,4.127134385045092
2011-05-10 00:00:00,0,1,1,19.68,63,0.0,6,12,18,2011,5,0,1,0.0,58.7593984962406,2.9444389791664403
2011-05-10 01:00:00,0,1,1,18.86,59,6.0032,3,12,15,2011,5,1,1,9.311776703768796,58.7593984962406,2.772588722239781
2011-05-10 02:00:00,0,1,1,18.04,58,8.9981,1,4,5,2011,5,2,1,9.311776703768796,58.7593984962406,1.791759469228055
2011-05-10 03:00:00,0,1,1,18.04,54,12.998,1,3,4,2011,5,3,1,9.311776703768796,49.54785478547855,1.6094379124341003
2011-05-10 04:00:00,0,1,1,17.22,62,16.9979,0,2,2,2011,5,4,1,17.835082205438066,58.7593984962406,1.0986122886681098
2011-05-10 05:00:00,0,1,1,16.4,66,15.0013,1,28,29,2011,5,5,1,17.835082205438066,67.82054533925174,3.4011973816621555
2011-05-10 06:00:00,0,1,1,17.22,67,8.9981,9,103,112,2011,5,6,1,9.311776703768796,67.82054533925174,4.727387818712341
2011-05-10 07:00:00,0,1,2,18.04,62,8.9981,13,301,314,2011,5,7,1,9.311776703768796,58.7593984962406,5.752572638825633
2011-05-10 08:00:00,0,1,2,20.5,51,7.0015,28,397,425,2011,5,8,1,9.311776703768796,49.54785478547855,6.054439346269371
2011-05-10 09:00:00,0,1,2,21.32,48,7.0015,29,176,205,2011,5,9,1,9.311776703768796,49.54785478547855,5.327876168789581
2011-05-10 10:00:00,0,1,2,22.96,37,6.0032,27,100,127,2011,5,10,1,9.311776703768796,40.21339220014717,4.852030263919617
2011-05-10 11:00:00,0,1,2,22.96,43,8.9981,17,108,125,2011,5,11,1,9.311776703768796,40.21339220014717,4.836281906951478
2011-05-10 12:00:00,0,1,2,24.6,38,0.0,47,170,217,2011,5,12,1,0.0,40.21339220014717,5.384495062789089
2011-05-10 13:00:00,0,1,2,25.42,38,16.9979,50,152,202,2011,5,13,1,17.835082205438066,40.21339220014717,5.313205979041787
2011-05-10 14:00:00,0,1,2,25.42,33,0.0,42,134,176,2011,5,14,1,0.0,31.60029282576867,5.176149732573829
2011-05-10 15:00:00,0,1,2,26.24,33,6.0032,28,152,180,2011,5,15,1,9.311776703768796,31.60029282576867,5.198497031265826
2011-05-10 16:00:00,0,1,1,27.06,31,7.0015,56,271,327,2011,5,16,1,9.311776703768796,31.60029282576867,5.793013608384144
2011-05-10 17:00:00,0,1,1,26.24,33,0.0,79,532,611,2011,5,17,1,0.0,31.60029282576867,6.416732282512326
2011-05-10 18:00:00,0,1,1,26.24,29,8.9981,70,480,550,2011,5,18,1,9.311776703768796,31.60029282576867,6.311734809152915
2011-05-10 19:00:00,0,1,1,24.6,43,15.0013,69,365,434,2011,5,19,1,17.835082205438066,40.21339220014717,6.075346031088684
2011-05-10 20:00:00,0,1,1,22.14,60,8.9981,50,241,291,2011,5,20,1,9.311776703768796,58.7593984962406,5.676753802268282
2011-05-10 21:00:00,0,1,1,22.14,52,0.0,30,173,203,2011,5,21,1,0.0,49.54785478547855,5.318119993844216
2011-05-10 22:00:00,0,1,1,21.32,55,7.0015,29,121,150,2011,5,22,1,9.311776703768796,58.7593984962406,5.017279836814924
2011-05-10 23:00:00,0,1,2,21.32,59,8.9981,9,72,81,2011,5,23,1,9.311776703768796,58.7593984962406,4.406719247264253
2011-05-11 00:00:00,0,1,2,21.32,55,8.9981,8,30,38,2011,5,0,2,9.311776703768796,58.7593984962406,3.6635616461296463
2011-05-11 01:00:00,0,1,2,20.5,59,7.0015,4,16,20,2011,5,1,2,9.311776703768796,58.7593984962406,3.044522437723423
2011-05-11 02:00:00,0,1,1,21.32,59,0.0,6,4,10,2011,5,2,2,0.0,58.7593984962406,2.3978952727983707
2011-05-11 03:00:00,0,1,1,20.5,63,15.0013,0,3,3,2011,5,3,2,17.835082205438066,58.7593984962406,1.3862943611198906
2011-05-11 04:00:00,0,1,2,19.68,88,8.9981,0,2,2,2011,5,4,2,9.311776703768796,85.71576763485477,1.0986122886681098
2011-05-11 05:00:00,0,1,1,18.86,88,8.9981,0,20,20,2011,5,5,2,9.311776703768796,85.71576763485477,3.044522437723423
2011-05-11 06:00:00,0,1,1,18.86,82,8.9981,6,93,99,2011,5,6,2,9.311776703768796,85.71576763485477,4.605170185988092
2011-05-11 07:00:00,0,1,1,19.68,72,12.998,25,293,318,2011,5,7,2,9.311776703768796,67.82054533925174,5.765191102784844
2011-05-11 08:00:00,0,1,1,19.68,77,16.9979,21,421,442,2011,5,8,2,17.835082205438066,76.74455040871935,6.093569770045136
2011-05-11 09:00:00,0,1,1,21.32,72,8.9981,21,182,203,2011,5,9,2,9.311776703768796,67.82054533925174,5.318119993844216
2011-05-11 10:00:00,0,1,1,22.14,68,6.0032,30,124,154,2011,5,10,2,9.311776703768796,67.82054533925174,5.043425116919247
2011-05-11 11:00:00,0,1,1,22.96,64,6.0032,18,123,141,2011,5,11,2,9.311776703768796,67.82054533925174,4.955827057601261
2011-05-11 12:00:00,0,1,1,24.6,56,0.0,41,185,226,2011,5,12,2,0.0,58.7593984962406,5.424950017481403
2011-05-11 13:00:00,0,1,1,25.42,50,0.0,36,157,193,2011,5,13,2,0.0,49.54785478547855,5.267858159063328
2011-05-11 14:00:00,0,1,1,25.42,53,6.0032,36,141,177,2011,5,14,2,9.311776703768796,49.54785478547855,5.181783550292085
2011-05-11 15:00:00,0,1,1,26.24,41,0.0,48,131,179,2011,5,15,2,0.0,40.21339220014717,5.19295685089021
2011-05-11 16:00:00,0,1,1,27.06,39,0.0,49,240,289,2011,5,16,2,0.0,40.21339220014717,5.66988092298052
2011-05-11 17:00:00,0,1,1,26.24,47,7.0015,17,242,259,2011,5,17,2,9.311776703768796,49.54785478547855,5.560681631015528
2011-05-11 18:00:00,0,1,1,25.42,50,19.9995,40,234,274,2011,5,18,2,17.835082205438066,49.54785478547855,5.616771097666572
2011-05-11 19:00:00,0,1,1,22.96,52,8.9981,60,341,401,2011,5,19,2,9.311776703768796,49.54785478547855,5.996452088619021
2011-05-11 20:00:00,0,1,1,22.14,64,8.9981,28,245,273,2011,5,20,2,9.311776703768796,67.82054533925174,5.6131281063880705
2011-05-11 21:00:00,0,1,1,22.14,60,0.0,32,202,234,2011,5,21,2,0.0,58.7593984962406,5.459585514144159
2011-05-11 22:00:00,0,1,1,20.5,72,16.9979,12,134,146,2011,5,22,2,17.835082205438066,67.82054533925174,4.990432586778736
2011-05-11 23:00:00,0,1,1,18.86,88,16.9979,12,69,81,2011,5,23,2,17.835082205438066,85.71576763485477,4.406719247264253
2011-05-12 00:00:00,0,1,2,18.86,88,15.0013,5,39,44,2011,5,0,3,17.835082205438066,85.71576763485477,3.8066624897703196
2011-05-12 01:00:00,0,1,1,18.86,88,15.0013,1,16,17,2011,5,1,3,17.835082205438066,85.71576763485477,2.8903717578961645
2011-05-12 02:00:00,0,1,1,18.04,94,12.998,1,14,15,2011,5,2,3,9.311776703768796,94.99853372434018,2.772588722239781
2011-05-12 03:00:00,0,1,1,18.04,88,8.9981,0,5,5,2011,5,3,3,9.311776703768796,85.71576763485477,1.791759469228055
2011-05-12 04:00:00,0,1,1,17.22,94,0.0,1,5,6,2011,5,4,3,0.0,94.99853372434018,1.9459101490553132
2011-05-12 05:00:00,0,1,1,17.22,94,8.9981,2,27,29,2011,5,5,3,9.311776703768796,94.99853372434018,3.4011973816621555
2011-05-12 06:00:00,0,1,1,18.04,88,0.0,9,103,112,2011,5,6,3,0.0,85.71576763485477,4.727387818712341
2011-05-12 07:00:00,0,1,1,18.86,88,8.9981,14,283,297,2011,5,7,3,9.311776703768796,85.71576763485477,5.697093486505405
2011-05-12 08:00:00,0,1,1,19.68,82,12.998,27,394,421,2011,5,8,3,9.311776703768796,85.71576763485477,6.045005314036012
2011-05-12 09:00:00,0,1,2,20.5,77,19.0012,21,191,212,2011,5,9,3,17.835082205438066,76.74455040871935,5.3612921657094255
2011-05-12 10:00:00,0,1,2,22.14,68,15.0013,28,119,147,2011,5,10,3,17.835082205438066,67.82054533925174,4.997212273764115
2011-05-12 11:00:00,0,1,1,23.78,60,15.0013,43,136,179,2011,5,11,3,17.835082205438066,58.7593984962406,5.19295685089021
2011-05-12 12:00:00,0,1,1,23.78,60,15.0013,43,164,207,2011,5,12,3,17.835082205438066,58.7593984962406,5.337538079701318
2011-05-12 13:00:00,0,1,2,25.42,57,19.9995,48,170,218,2011,5,13,3,17.835082205438066,58.7593984962406,5.389071729816501
2011-05-12 14:00:00,0,1,2,25.42,61,15.0013,43,148,191,2011,5,14,3,17.835082205438066,58.7593984962406,5.2574953720277815
2011-05-12 15:00:00,0,1,2,26.24,53,16.9979,54,163,217,2011,5,15,3,17.835082205438066,49.54785478547855,5.384495062789089
2011-05-12 16:00:00,0,1,2,26.24,57,16.9979,50,238,288,2011,5,16,3,17.835082205438066,58.7593984962406,5.666426688112432
2011-05-12 17:00:00,0,1,2,26.24,57,12.998,54,540,594,2011,5,17,3,9.311776703768796,58.7593984962406,6.38856140554563
2011-05-12 18:00:00,0,1,1,25.42,69,15.0013,64,463,527,2011,5,18,3,17.835082205438066,67.82054533925174,6.269096283706261
2011-05-12 19:00:00,0,1,2,24.6,64,12.998,59,305,364,2011,5,19,3,9.311776703768796,67.82054533925174,5.8998973535824915
2011-05-12 20:00:00,0,1,1,24.6,64,12.998,56,220,276,2011,5,20,3,9.311776703768796,67.82054533925174,5.6240175061873385
2011-05-12 21:00:00,0,1,1,22.96,83,8.9981,31,192,223,2011,5,21,3,9.311776703768796,85.71576763485477,5.4116460518550396
2011-05-12 22:00:00,0,1,1,22.14,83,12.998,25,147,172,2011,5,22,3,9.311776703768796,85.71576763485477,5.153291594497779
2011-05-12 23:00:00,0,1,2,22.14,77,12.998,16,87,103,2011,5,23,3,9.311776703768796,76.74455040871935,4.6443908991413725
2011-05-13 00:00:00,0,1,2,21.32,83,11.0014,6,46,52,2011,5,0,4,9.311776703768796,85.71576763485477,3.970291913552122
2011-05-13 01:00:00,0,1,1,21.32,83,11.0014,5,15,20,2011,5,1,4,9.311776703768796,85.71576763485477,3.044522437723423
2011-05-13 02:00:00,0,1,2,20.5,88,8.9981,3,8,11,2011,5,2,4,9.311776703768796,85.71576763485477,2.4849066497880004
2011-05-13 03:00:00,0,1,2,20.5,88,8.9981,2,2,4,2011,5,3,4,9.311776703768796,85.71576763485477,1.6094379124341003
2011-05-13 04:00:00,0,1,3,20.5,88,11.0014,2,3,5,2011,5,4,4,9.311776703768796,85.71576763485477,1.791759469228055
2011-05-13 05:00:00,0,1,2,20.5,88,12.998,1,24,25,2011,5,5,4,9.311776703768796,85.71576763485477,3.258096538021482
2011-05-13 06:00:00,0,1,3,20.5,88,8.9981,6,76,82,2011,5,6,4,9.311776703768796,85.71576763485477,4.418840607796598
2011-05-13 07:00:00,0,1,3,20.5,88,11.0014,16,141,157,2011,5,7,4,9.311776703768796,85.71576763485477,5.062595033026967
2011-05-13 08:00:00,0,1,2,20.5,88,12.998,26,361,387,2011,5,8,4,9.311776703768796,85.71576763485477,5.961005339623274
2011-05-13 09:00:00,0,1,2,20.5,88,12.998,18,215,233,2011,5,9,4,9.311776703768796,85.71576763485477,5.455321115357702
2011-05-13 10:00:00,0,1,2,21.32,83,8.9981,31,99,130,2011,5,10,4,9.311776703768796,85.71576763485477,4.875197323201151
2011-05-13 11:00:00,0,1,2,21.32,83,11.0014,56,90,146,2011,5,11,4,9.311776703768796,85.71576763485477,4.990432586778736
2011-05-13 12:00:00,0,1,2,21.32,88,12.998,53,170,223,2011,5,12,4,9.311776703768796,85.71576763485477,5.4116460518550396
2011-05-13 13:00:00,0,1,2,21.32,88,26.0027,69,157,226,2011,5,13,4,26.802802908277403,85.71576763485477,5.424950017481403
2011-05-13 14:00:00,0,1,2,21.32,87,19.0012,70,120,190,2011,5,14,4,17.835082205438066,85.71576763485477,5.25227342804663
2011-05-13 15:00:00,0,1,2,21.32,88,11.0014,56,142,198,2011,5,15,4,9.311776703768796,85.71576763485477,5.293304824724492
2011-05-13 16:00:00,0,1,2,21.32,88,8.9981,44,256,300,2011,5,16,4,9.311776703768796,85.71576763485477,5.707110264748875
2011-05-13 17:00:00,0,1,3,21.32,88,11.0014,62,429,491,2011,5,17,4,9.311776703768796,85.71576763485477,6.198478716492308
2011-05-13 18:00:00,0,1,3,21.32,88,11.0014,39,359,398,2011,5,18,4,9.311776703768796,85.71576763485477,5.988961416889864
2011-05-13 19:00:00,0,1,2,21.32,83,12.998,25,245,270,2011,5,19,4,9.311776703768796,85.71576763485477,5.602118820879701
2011-05-13 20:00:00,0,1,2,21.32,83,8.9981,22,130,152,2011,5,20,4,9.311776703768796,85.71576763485477,5.030437921392435
2011-05-13 21:00:00,0,1,2,21.32,84,11.0014,24,130,154,2011,5,21,4,9.311776703768796,85.71576763485477,5.043425116919247
2011-05-13 22:00:00,0,1,2,21.32,83,15.0013,25,107,132,2011,5,22,4,17.835082205438066,85.71576763485477,4.890349128221754
2011-05-13 23:00:00,0,1,3,20.5,88,11.0014,31,88,119,2011,5,23,4,9.311776703768796,85.71576763485477,4.787491742782046
2011-05-14 00:00:00,0,0,2,20.5,88,8.9981,24,78,102,2011,5,0,5,9.311776703768796,85.71576763485477,4.634728988229636
2011-05-14 01:00:00,0,0,2,20.5,88,8.9981,18,64,82,2011,5,1,5,9.311776703768796,85.71576763485477,4.418840607796598
2011-05-14 02:00:00,0,0,2,20.5,88,8.9981,15,37,52,2011,5,2,5,9.311776703768796,85.71576763485477,3.970291913552122
2011-05-14 03:00:00,0,0,2,20.5,88,8.9981,5,30,35,2011,5,3,5,9.311776703768796,85.71576763485477,3.58351893845611
2011-05-14 04:00:00,0,0,2,20.5,82,11.0014,1,4,5,2011,5,4,5,9.311776703768796,85.71576763485477,1.791759469228055
2011-05-14 05:00:00,0,0,2,20.5,82,7.0015,7,7,14,2011,5,5,5,9.311776703768796,85.71576763485477,2.70805020110221
2011-05-14 06:00:00,0,0,2,20.5,88,7.0015,2,9,11,2011,5,6,5,9.311776703768796,85.71576763485477,2.4849066497880004
2011-05-14 07:00:00,0,0,3,19.68,100,0.0,4,28,32,2011,5,7,5,0.0,94.99853372434018,3.4965075614664802
2011-05-14 08:00:00,0,0,3,20.5,94,0.0,16,72,88,2011,5,8,5,0.0,94.99853372434018,4.48863636973214
2011-05-14 09:00:00,0,0,2,21.32,94,6.0032,14,86,100,2011,5,9,5,9.311776703768796,94.99853372434018,4.61512051684126
2011-05-14 10:00:00,0,0,2,21.32,94,11.0014,34,133,167,2011,5,10,5,9.311776703768796,94.99853372434018,5.123963979403259
2011-05-14 11:00:00,0,0,2,21.32,94,8.9981,72,207,279,2011,5,11,5,9.311776703768796,94.99853372434018,5.634789603169249
2011-05-14 12:00:00,0,0,3,21.32,100,6.0032,75,204,279,2011,5,12,5,9.311776703768796,94.99853372434018,5.634789603169249
2011-05-14 13:00:00,0,0,3,21.32,100,6.0032,68,180,248,2011,5,13,5,9.311776703768796,94.99853372434018,5.517452896464707
2011-05-14 14:00:00,0,0,2,22.14,94,8.9981,57,159,216,2011,5,14,5,9.311776703768796,94.99853372434018,5.37989735354046
2011-05-14 15:00:00,0,0,2,22.14,94,11.0014,73,221,294,2011,5,15,5,9.311776703768796,94.99853372434018,5.68697535633982
2011-05-14 16:00:00,0,0,2,22.14,94,12.998,107,188,295,2011,5,16,5,9.311776703768796,94.99853372434018,5.69035945432406
2011-05-14 17:00:00,0,0,2,22.96,88,12.998,78,194,272,2011,5,17,5,9.311776703768796,85.71576763485477,5.60947179518496
2011-05-14 18:00:00,0,0,2,22.96,88,15.0013,88,216,304,2011,5,18,5,17.835082205438066,85.71576763485477,5.720311776607412
